logFC	PValue	gene	cko	con
0.17869518845727675	0.6683759895541885	Igfbp3	1115	1355
-0.01968371383611794	0.963110223759749	Pes1	2267	2401
-0.1785559950351903	0.6646651773371237	Adcy1	5143	4879
-0.23108484592098913	0.618058102756134	Tcn2	164	150
-0.6306035203889621	0.29316351665718937	4921536K21Rik	39	27
-0.31933676035537584	0.457433322721672	Osbp2	394	339
0.2200390818656091	0.59862349186723	Gabrg2	854	1068
0.18465095351512323	0.8512988623058486	Myo1g	9	11
-0.13534578862903734	0.7494112569802606	Smtn	800	782
0.00452906525157391	0.9918712533473883	Arf5	4128	4446
0.00489182719541765	1	2310033P09Rik	401	432
0.02396307951611474	0.9572701679337274	Guk1	742	810
0.05376751694946243	0.898969784182701	Rnf185	1171	1305
-0.06069746923203458	0.8838831176440674	Limk2	2685	2764
-0.09819786357453028	0.81178089711711	Patz1	4984	4999
-0.03815687219815319	0.9272875338925638	Eif4enif1	2542	2658
-0.07000371687832996	0.8680879697624682	Trim11	658	673
-0.08404572354951659	0.8387502741874161	Ogdh	4187	4241
0.13976629272090169	0.7359213327694036	Drg1	2045	2419
0.18562407936058517	0.6513719525522141	Rtn4	13461	16437
0.23573740439708593	0.5709809924698992	Mtif2	1192	1507
0.09542544901236806	0.8167656995570421	Rps27a	6262	7183
0.14460779010439792	0.7298862466610236	Cfap36	990	1175
-0.03204748341929581	0.9389405617461288	Ppp4r3b	2816	2957
-0.03310727093538549	0.9386669575596028	Pnpt1	568	596
-0.14122775613019656	0.7356266932353597	Pold2	1171	1140
-0.07551234039943593	0.8567327325032057	Zkscan17	1587	1617
-0.9785672752743464	0.0791970188028545	Aebp1	46	25
-0.05520493760273715	0.9023453926311	Polm	270	279
-0.00846135125311894	0.9846824168714025	Dbnl	2523	2693
-0.03482003444147896	0.9369801608921836	Mrps24	770	807
-0.00299978349472319	0.9966066264300004	Ccdc117	1120	1200
0.0485365372338001	0.9064461519892024	Dynll2	5743	6377
0.01021240188372563	0.9818476371736352	Xbp1	1710	1849
0.04994796266470425	0.9072839126535532	Supt4a	888	987
-0.04720814448149344	0.9213126314133576	Septin4	128	133
-0.133593567513046	0.7565548664768682	2810021J22Rik	469	459
0.0810549574162295	0.845503731616127	Ska2	2019	2293
-0.2316600865804889	0.5842160585140866	Prr11	759	694
0.05841023254968031	0.8909492340208013	Smg8	932	1042
-0.00913074966622316	0.9825351359970718	Rnf187	9763	10416
0.10319371576313258	0.8230166748657592	Tubd1	150	173
-0.04695434844188199	0.9163219051079128	Mrpl22	382	397
0.22497512823487972	0.5864106141390049	Cnot8	2162	2713
-0.09480566163817084	0.819591083219509	Rps6kb1	2049	2060
-0.10617138227586792	0.7993345157304848	Sap30l	791	789
-0.13343121328837285	0.7492788354862397	Galnt10	1321	1293
0.1779107409418517	0.6932704224655377	Rnft1	191	232
0.00603366635088905	0.9891417326683952	Mfap3	3237	3490
-0.05851142148048695	0.888132358258483	Fam114a2	2582	2662
-0.06586311461118965	0.8739563860144788	Gria1	2758	2829
0.14166123170265746	0.7351651717157892	Ppm1d	1003	1188
-0.08345561189325572	0.8495163661428462	Znhit3	301	305
0.01094991204525303	0.9865967391769264	Myo19	391	423
-0.14002284880489851	0.736407749340483	Prpsap2	1637	1595
0.13449404553475755	0.7461877885793529	Ggnbp2	1652	1947
-0.0428775171939929	0.9172798083960744	Acaca	6798	7085
-0.49522437168878464	0.2453671711532661	Shmt1	537	409
-0.097634747619237	0.8124948358211428	Llgl1	7643	7669
-0.18397765426481436	0.6579878034625453	Drg2	1603	1515
-0.18001680488400848	0.6630362544169686	Srebf1	2964	2809
-0.14353876003228555	0.7640338584163028	Tom1l1	178	173
0.0328719901791843	0.942643413407488	Cox11	315	346
-0.1594057439342909	0.7030343272850742	Stxbp4	1138	1094
0.07274784405443042	0.859719593786745	Bzw2	8329	9405
-1.655974010162539	0.12308478052907224	1700086D15Rik	12	4
0.01923154722989483	0.9648159244204454	Elac2	1408	1532
0.5581061752480804	0.35095865091727735	Pctp	24	38
-0.0427296684527693	0.9240083533267206	Polr1f	638	665
-0.1008562686345406	0.8133679114050143	Atxn7l1	866	867
0.00833595482731643	0.984295796271448	Sypl	676	730
-0.04247725440488763	0.9180381311262455	Pdia6	6987	7284
0.05988857723866356	0.8873171589344765	Nampt	1158	1296
0.01064872667346365	1	Pik3cg	49	53
-0.04650753493104379	0.912435487211222	Nbas	1389	1444
0.13977524034204372	0.7349070220998064	Tspan13	3308	3913
-0.00871334146437371	0.9841915237666176	Rock2	2530	2700
0.09173784452316794	0.8239542639883631	Laptm4a	4863	5564
0.27436886315395315	0.5043405185158301	Cyria	12249	15906
-0.00497579425868364	0.992439606069392	Snx13	1315	1407
-0.3062419367514754	0.7690865218593933	Ntsr2	15	13
-0.21743117029443448	0.6040527721607655	Sdc1	875	808
0.1901886855274093	0.6496439527669363	Lpin1	889	1089
0.02758295034987204	0.9466368154667336	Pum2	12767	13972
0.14139924662419687	0.7313703200857775	Nrcam	5070	6004
-0.0483153374229173	0.9129046381726248	Rgs9	209	217
0.12078540419705892	0.7696686383274433	Trib2	3978	4644
5.564705473219194e-4	1	Arsg	54	58
-0.2243942570044244	0.5982472826299088	Hs1bp3	543	499
0.4443159775996071	0.28269884756581587	Lratd1	1983	2897
0.01854750502782611	0.9652216345794872	Smc6	2410	2621
0.13681685537454483	0.7400390441319655	Amz2	4034	4762
0.06801832900491821	0.8695324383842343	Gna13	3299	3713
0.09086227152770188	0.8250873136443431	Prkar1a	11000	12578
0.3112521592697252	0.6165694758496881	Fam20a	27	36
-0.4960387481468324	0.30273835321700826	Abca8b	92	70
0.28878672123088167	0.5010018909293636	Rdh14	308	404
0.16232586054320014	0.695027299418293	Map2k6	2094	2516
-0.05470568170525563	0.8948209015766758	Klhl29	4272	4416
-0.04301139307643758	0.9189882063759702	Trappc12	1472	1534
-0.16685041134649417	0.692447462548045	Adi1	596	570
0.08282102818969207	0.8567117158860783	Rnaseh1	299	340
-0.4721191996378669	0.2555270957769617	Ubxn2a	1699	1315
-0.385783929037842	0.3845613682768786	Fkbp1b	213	175
0.6379513170333668	0.14635235479299377	Cmpk2	146	244
-0.7012718680408225	0.1250372553746596	Pfn4	150	99
-0.6482016026637211	0.1217260836223932	Itsn2	1089	746
0.3659506699864611	0.49741164543443905	Rsad2	39	54
-0.0714591122870734	0.8630248262179229	Rnf144a	3261	3332
0.2031577155134444	0.6219575606459554	Id2	4148	5127
0.21738135080592272	0.5987968566891128	Mboat2	2453	3062
-0.5482583979606643	0.18392351119354475	Ncoa1	5557	4080
0.21119052420010576	0.6397349367373222	Dus4l	144	179
-0.06605835415360571	0.873238266411892	Rrm2	3554	3645
0.2156013913157403	0.6273793584538954	Bcap29	235	293
-0.7654981634255289	0.0713526904897589	Cenpo	578	365
0.01196705108974847	0.980045741686142	Klf11	799	865
-0.7614148957045	0.0681820035586768	Adcy3	1440	912
-0.675902855436229	0.6532242711363183	Grhl1	9	6
-0.8018935342962609	0.05763705683938146	Dnajc27	786	484
-0.46399484521939743	0.2604233065972259	Efr3b	5437	4232
-0.03057541435056604	0.943670095262974	Cbll1	1095	1151
-0.4827978654139228	0.3915379788568468	Pomc	43	33
-0.8091978357680831	0.05034929052439708	Dnmt3a	9709	5949
0.15896378395946126	0.7016107326957526	Dld	1736	2081
-0.5317030433205949	0.19651644754160172	Kif3c	16548	12290
0.30386068496153096	0.48382380315924817	Sh3yl1	255	338
-0.4833841345448723	0.24035284705880217	Rab10	10969	8424
-0.00661739861932422	0.9881931364162893	Pxdn	2662	2845
-0.04061485424399989	0.9245738025327228	Ddx52	1049	1095
-0.01216598481895478	0.9777886684501228	Taf15	2042	2174
-0.2047145956088467	0.7841852722519205	Ace	29	27
0.5500649318909884	0.21455647133543113	Mmp28	145	228
-0.03777231195231674	0.9291814354887616	Rasl10b	1394	1458
0.04783922677478198	0.9081929079122868	Cdc27	3550	3940
0.20990859478433935	0.7133670035842696	Itgb3	33	41
-0.05029160470213406	0.9075308114594988	Mettl2	434	450
-0.2563899727193642	0.5504927943449094	Nle1	415	373
0.08308567765587004	0.8412328181975008	Tlk2	2498	2841
-0.5064491113928572	0.2274355988935052	Mrc2	954	721
-0.2950357493164787	0.5025737510632046	Rffl	272	238
-0.09130174795458822	0.8252928014698038	Lig3	3327	3353
1.4461857329269796	0.1918508397837071	Cct6b	3	9
0.15287720933891194	0.7155781361365816	Map3k3	888	1060
0.3815443788896053	0.49840695420956144	Tmem132e	30	42
0.8061613280114878	0.05931530938472358	Asic2	278	522
0.01839023106898636	0.9649932819421464	Ddx42	4106	4465
-0.19876533836494023	0.6321484107959804	Ftsj3	1689	1580
0.172069800240924	0.9099817719761086	Rnf135	19	23
0.05206846902420185	0.9006158337913613	Psmc5	2325	2588
0.16016636645738874	0.7691047649896059	Adap2	55	66
0.4703791640266097	0.775535270148748	Tcam1	4	6
0.1808043266312416	0.66643759301997	Ern1	728	886
-0.07492310116490779	0.8558704642094407	Nf1	5434	5539
0.3372249964470151	0.423315070631316	Pecam1	606	822
-0.02209999655837592	0.9676632389445592	Polg2	157	166
0.09378044854034188	0.81931431728802	Ddx5	26048	29845
0.04385073291073715	0.9169332168077198	Psmd12	1751	1938
-0.21385162963330728	0.6040309305958776	Helz	3959	3665
-0.1626165577695169	0.6928748994719558	Cacng4	5859	5620
0.21165906960329897	0.6191829264663061	Cep112	452	562
0.2163675619381396	0.841170611441232	Rab37	8	10
-0.1436068929008356	0.7392635583632335	Slc9a3r1	534	519
0.00433924322445798	0.9999999999999982	Grin2c	13	14
-0.03101165276654588	0.943737947875554	Nt5c	669	703
0.03085299093282208	0.9402346549468116	Jpt1	16631	18242
0.0094177428662278	0.9825069206845768	Sumo2	3532	3817
-0.03474022834649162	0.9346288989580844	Nup85	1642	1721
-0.10062040509435508	0.8095261647618359	Gga3	1512	1514
-0.00744130670905194	0.9874845656287112	Cluh	1453	1552
-0.2429062748682418	0.6123263447246721	Mif4gd	140	127
-0.0988254864675992	0.8177175408398962	Slc25a19	780	782
0.03099775740557091	0.9400390442554382	Pafah1b1	11745	12884
-0.10973546213485136	0.7905005799505157	Tmem94	3614	3596
-0.1416863454835431	0.7388391526763124	Recql5	896	872
0.03403547503329787	0.935387730286298	Sap30bp	2256	2480
0.8936448873684576	0.12858379328120437	Itgb4	21	42
-0.2719181167187481	0.518527125828188	Galk1	731	650
-0.08964104318580418	0.8296757967861207	Unk	1783	1799
0.10785223797248177	0.8716676842787936	Trim47	70	81
-0.00931756535650282	0.9872261988337993	Mrpl38	839	895
-0.09633386196851486	0.8155580906867476	Fbf1	3948	3965
-0.02481416893962773	0.952859791692128	Acox1	2963	3127
0.003009305308539	0.9999999999999994	Ten1	527	567
-0.07303290327969499	0.8605276590180904	Srp68	2372	2421
-0.0892132744567563	0.8377729026166638	Tsen54	432	436
-0.916806365302928	0.13980524279587772	Llgl2	30	17
-0.02772178678708578	0.948606559294339	Ncbp3	1334	1405
0.13869696223524722	0.7432616267411338	Camkk1	423	500
0.7802070393772275	0.3452667943140992	P2rx1	7	13
-0.6057072466361044	0.2779374314181173	Atp2a3	44	31
0.01172688359911006	0.9779816354753524	Ankfy1	3749	4058
-0.09168448303365875	0.8247744666075403	Exoc7	2915	2937
0.11118069552574564	0.7880025916445909	Ube2g1	2956	3428
1.836175024263222	0.1436852213063791	Spns3	2	8
-0.1022164885698029	0.9450186872682516	Tekt1	40	40
-0.02526071138334746	0.965963154022658	Med31	309	326
-0.05961090339444612	0.885315984504406	Ube2o	4669	4810
0.10660109800695867	0.8004955652450835	Txndc17	532	615
0.4703791640266097	0.775535270148748	Aanat	4	6
-1.078168769911201	0.4391010146339904	Slc13a5	8	4
-0.2840973453203226	0.5982297730868389	Rhbdf2	59	52
-0.470686970087645	0.3653220160996443	4933427D14Rik	62	48
-0.0850282954643718	0.8391171210346372	Pimreg	1393	1410
-0.11836201041412876	0.7803446416112352	Cygb	824	815
0.09758315479250936	0.8142847850507025	Wscd1	1996	2293
-0.06801354843452886	0.8831031062402845	Snhg16	248	254
-0.6059961353285221	0.18102270793515976	Mxra7	156	110
0.1199039054955835	0.7712792887936422	Rabep1	4067	4745
0.0191918213748845	0.9693252945040562	Mfsd11	602	655
-0.05660038299185761	0.8930602036834169	Kif1c	1422	1468
-0.18955226659243393	0.6450084387560491	Sec14l1	7124	6707
-0.04230466113920921	0.9526244368009468	Nos2	47	49
-0.06071120721908552	0.8847423650718355	Mink1	1700	1750
-0.01761450931496576	1	Pld2	66	70
-0.4741200093399616	0.2939572973902028	Slc46a1	176	136
0.00993088713691166	1	0610010K14Rik	148	160
-0.1966955994035306	0.644655003893433	Eral1	617	578
-0.04966874289949733	0.9070453360800808	Dhrs13	402	417
0.7316890596317409	0.4809550380879096	Coro6	5	9
0.3749514594982392	0.7976137681669025	Slc6a4	5	7
0.00322372547284179	0.9948424594786816	Blmh	2498	2688
0.0348246343447538	0.934188166143886	Cpd	1862	2048
-0.14058064174229085	0.7390611333886525	Timm22	768	748
-0.704176620643151	0.09303497961336624	Nxn	994	655
0.16811019855457807	0.7314434614036661	Rflnb	92	111
0.119281666522789	0.9230996028253252	Rph3al	24	28
0.4199906176469427	0.3665857362341603	Doc2b	103	148
0.03218942130378091	0.937547448839935	Ywhae	31282	34344
-0.12280253910021496	0.7650828562579756	Prpf8	12401	12228
-0.04204943304574111	0.9220683255707612	Nme2	981	1023
0.11932648341040816	0.7714904764331543	Spag9	13246	15448
0.05987141370979419	0.8853124179430941	Luc7l3	2887	3231
-0.02633722017231038	0.9512477319311028	Ankrd40	1346	1419
2.1123466026223	0.01649288123241955	Abcc3	4	19
-0.6684551856814395	0.108727459259767	Cacna1g	1473	995
-0.9978194294640956	0.3003098472768198	Spata20	15	8
-0.399164464318724	0.3425736942477498	Xylt2	624	508
-0.03599286367480234	0.930859581965194	Lrrc59	4470	4681
-0.04292303274295881	0.9189412219530784	Slc35b1	1612	1680
0.02454142508805794	0.955254999096688	Snx11	1086	1186
-0.17827348147083794	0.6794610834945632	Scrn2	293	278
0.08167124456402787	0.9517932865693848	Lrrc46	44	50
-0.07995741521071076	0.8479127563659689	Cacnb1	1839	1868
0.05481853869219225	0.8948700010185858	Fbxl20	3228	3600
-4.503238025774219e-4	0.9994436729787932	Dlg4	8442	9061
-0.5274464454557858	0.2919779185941299	A230052G05Rik	90	67
-0.13509832219394072	0.7448067676155606	Dvl2	1971	1927
-0.167776022386034	0.7201495663478875	Nr1d1	158	151
-5.665842252898054	0.04096458480476239	Gucy2e	6	0
5.783431643424294	0.02267682373120775	Aloxe3	0	7
-0.060551484669115	0.886528537803408	Per1	1050	1081
0.02214133640023878	0.9577275052479004	Vamp2	4088	4457
-0.00193054544717979	1	Tmem107	180	193
-0.12174649926230278	0.7706268796014799	Aurkb	1360	1342
0.04450071854760365	0.9151481254064536	Ctc1	2358	2611
-0.1174398662135262	0.7764827485483999	Pfas	2918	2888
-0.07282695721617946	0.8593256141189255	Myh10	16582	16927
-0.05168312291970824	1	Pik3r5	28	29
-0.04934878676609049	0.9398072777801356	Ntn1	80	83
0.03779049957158639	0.9332890100383024	Stx8	509	561
1.0180589705627487	0.02494935323808267	Usp43	91	198
1.6468078140472044	0.21713778948430504	Rcvrn	2	7
-0.6702531988952903	0.775535270148748	Myh3	6	4
0.01293681604397441	0.9844842076265544	Adprm	336	364
-0.10792644714014672	0.7930002198019556	Top2a	9382	9347
-0.08731356528430122	0.8317078079586299	Acly	16122	16293
-0.13170439175138854	0.7511416237905619	Kat2a	1898	1860
-0.0668889426362716	0.8812390346382603	Stat5b	360	369
0.01189732559906847	0.980195610048658	Tmem101	533	577
-0.06609736338485989	0.8732934312744445	Lsm12	3206	3288
-0.02551540508005295	0.9508552628072756	Ubtf	7112	7502
-0.2079757856777548	0.6210004540221713	Ccdc43	695	646
0.04072420971066853	0.927270160337827	Adam11	795	878
1.8662483145707385	0.03229223857469927	Higd1b	4	16
-0.11470792069028549	0.7806912112992141	Eftud2	5593	5546
-0.37956135560314586	0.5742586477580731	Ccdc103	17	14
-0.08367119859606288	0.8392372716628576	Dcakd	5243	5312
-0.05589633075282374	0.8932401508692631	Nmt1	2435	2515
0.10368316540056643	0.8754961558174863	Plcd3	52	60
-0.705413938138476	0.11005289654467014	Map3k14	237	156
-0.02628596174225463	0.9499293568617558	Gosr2	3206	3380
0.17672734072718732	0.670429852061565	Klhl28	1531	1858
0.03990635303131285	0.9240881084288198	Fkbp3	2226	2457
-0.02590500879735563	0.9497724353808156	Foxg1	23922	25227
-0.02759310293185416	0.9510260963905964	Scfd1	769	810
0.08994244453046343	0.8930774961961245	Coch	63	72
-0.04721325979626738	0.9095717339125146	Strn3	3121	3243
-0.175371162256196	0.6942375990853866	Ap4s1	345	328
-0.38380862732707727	0.3900787840557349	Dtd2	220	181
-0.356173142948	0.38945037760387313	Ston2	2270	1904
0.2112883898318941	0.6083457933246165	Gtf2a1	3502	4353
-0.1547686989835204	0.7649836491646136	Tshr	84	81
-0.00684858794135037	0.9873504344633618	Sel1l	4229	4519
-0.0940053136984144	0.8471821686450698	Dnaaf2	170	171
-0.19029705907146993	0.6742222421327236	Pole2	220	207
0.05893677522192267	0.8865569171185385	Klhdc2	4813	5383
0.02710535560726575	0.949702441307874	Nemf	1372	1501
0.05895570879032943	0.8866915497657567	Sec23a	3985	4457
-0.13359700710564662	0.7621813180630358	L2hgdh	422	413
0.39035595182465727	0.5673415617066488	Cdkl1	22	31
0.08125826958870436	0.8461870710212958	Trappc6b	839	953
-0.0926827246655564	0.8234388788874881	Pnn	2190	2205
-0.05727488589286662	0.8927043696737197	Mia2	1067	1101
0.03323578678025355	0.9410988448098012	Galc	760	835
0.09368029123224196	0.8344811467230233	Spata7	350	401
-0.09071101594647904	0.8317746196659768	Ptpn21	730	736
-0.21943214525309912	0.5981965000350867	Npas3	1336	1232
-0.01170270217056736	0.9779911534689024	Zc3h14	3924	4179
0.07536356913915347	0.8611091140939661	Ttc8	480	543
-0.02283442594429192	0.9621816649850862	Polr2h	493	521
0.03925841323837034	0.929669473790354	Ppp2r3c	823	908
0.1649551982399775	0.7054826270775391	Prorp	319	384
0.13057743161162363	0.7521743252428335	Psma6	2680	3150
-0.1999959393386627	0.6385332121895079	Nfkbia	459	429
-0.0704050032998711	0.865700970293095	Ralgapa1	2176	2225
0.12046269753823574	0.7812069559729724	Mbip	317	370
-1.078168769911201	0.4391010146339904	Ngb	8	4
0.12055761176774432	0.778939524572663	Gstz1	568	663
0.27053303116148525	0.5164331283896745	Sptlc2	986	1277
-0.03172931716953619	0.9396342479583903	Ahsa1	2644	2777
0.0142838622932628	0.9734793769748468	Vipas39	2395	2597
-0.00719353419139646	0.9870160166468608	Snw1	2825	3018
0.1027596812650212	0.8112278412790668	Slirp	510	588
0.07273449832847714	0.8682805859059265	Adck1	627	708
-0.2558716743170879	0.5537224317693726	Nova1	456	410
-0.13112869624893797	0.7524837249375481	Mthfd1	1732	1698
0.09411666231538576	0.8196998241011616	Ppp2r5e	3862	4426
0.2619146265862753	0.5339592374743659	Sgpp1	581	748
0.14052179693797356	0.744306602000638	Akap5	425	503
0.03711586971756003	0.9359997171753852	Sptb	364	401
-0.0168663754828789	0.9750444156125754	Rab15	425	451
0.02031646346144444	0.970761233902324	Fut8	540	588
0.04371770352838742	0.917645197964818	Atl1	1434	1587
-0.0290112493151149	0.94639417488084	Sav1	1205	1268
0.09088729873323904	0.8256142073960354	Nin	4621	5284
0.5008554884295571	0.2998618128849518	Pygl	75	114
-0.575725082207484	0.7976137681669025	Bdkrb2	7	5
0.2567341085719346	0.5342506760084275	Trim9	2440	3130
0.1371929794184335	0.7410686421025898	Tmx1	1748	2064
0.16332040105111573	0.6929246111912956	Actr10	2377	2858
0.09781358009641485	0.8260694780661421	Timm9	302	347
0.1589874988254441	0.6987759328164143	Rtn1	12589	15091
0.00339377235544033	1	Lrrc9	105	113
0.04914373902699144	1	Dhrs7	18	20
0.10475334174339584	0.7994926634771311	Ppm1a	4459	5148
-0.1306647350249571	0.7808085895314231	Clmn	103	101
-0.15040071472208075	0.7186922309631135	Glrx5	1256	1215
-0.30211624569519036	0.481956116881988	Mnat1	441	384
0.20382406183963583	0.6888047235852234	Prkch	76	94
0.12828066633370994	0.7556439769224718	Hif1a	4438	5208
-0.06035182439918209	0.883507134578142	Papola	8291	8537
-0.12712831082154438	0.7644547586991967	Mpp5	946	930
-0.04649610489446965	0.9134658362101744	Snapc1	1010	1050
-0.02845149936725011	0.9465941747877964	Atp6v1d	1765	1858
-0.03669041279620404	0.9304810741596848	Vrk1	2013	2107
0.03789379191284464	0.9280593087414172	Eif2s1	2103	2318
-5.665842252898054	0.04096458480476239	Plek2	6	0
0.1578366781172133	0.7221254029772743	Pigh	278	333
1.4461857329269796	0.1918508397837071	Rdh12	3	9
0.10329617152093572	0.8061422619663509	Vti1b	952	1098
